yr,mnth,hr,holiday,weekday,workingday,temp,atemp,hum,windspeed,cnt,mnth_sin,mnth_cos,hr_sin,hr_cos,weathersit_1,weathersit_2,weathersit_3,season_2,season_3,season_4
1,4,1,0,6,0,0.4,0.4091,0.58,0.1343,70,0.8660254037844387,-0.4999999999999998,0.25881904510252074,0.9659258262890683,True,False,False,True,False,False
1,3,4,0,6,0,0.42,0.4242,0.94,0.0,2,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,False,True,False,False,False,False
1,7,4,0,4,1,0.66,0.6212,0.74,0.194,4,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001,True,False,False,False,True,False
0,9,1,0,1,1,0.56,0.5303,0.88,0.0,12,-1.0,-1.8369701987210297e-16,0.25881904510252074,0.9659258262890683,True,False,False,False,True,False
0,5,21,1,1,0,0.74,0.697,0.7,0.1343,149,0.49999999999999994,-0.8660254037844387,-0.7071067811865477,0.7071067811865474,True,False,False,True,False,False
1,9,13,0,2,1,0.64,0.6212,0.47,0.2537,305,-1.0,-1.8369701987210297e-16,-0.2588190451025208,-0.9659258262890683,True,False,False,False,False,True
1,5,3,0,0,0,0.54,0.5152,0.64,0.1343,28,0.49999999999999994,-0.8660254037844387,0.7071067811865476,0.7071067811865476,False,True,False,True,False,False
0,11,10,0,0,0,0.46,0.4545,0.72,0.2836,189,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387,True,False,False,False,False,True
1,5,12,0,4,1,0.56,0.5303,0.73,0.1343,301,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,True,False,False,True,False,False
1,3,20,0,1,1,0.56,0.5303,0.49,0.2239,286,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,False,True,False,False,False,False
1,7,7,0,0,0,0.7,0.6667,0.79,0.0896,47,-0.4999999999999997,-0.8660254037844388,0.9659258262890683,-0.25881904510252063,True,False,False,False,True,False
0,9,11,0,4,1,0.64,0.5606,0.94,0.2239,98,-1.0,-1.8369701987210297e-16,0.258819045102521,-0.9659258262890682,False,True,False,False,True,False
1,7,13,1,3,0,0.9,0.8182,0.35,0.0,499,-0.4999999999999997,-0.8660254037844388,-0.2588190451025208,-0.9659258262890683,True,False,False,False,True,False
0,9,1,0,4,1,0.62,0.5455,0.94,0.1045,4,-1.0,-1.8369701987210297e-16,0.25881904510252074,0.9659258262890683,False,False,True,False,True,False
0,9,3,0,2,1,0.54,0.5152,0.94,0.2985,1,-1.0,-1.8369701987210297e-16,0.7071067811865476,0.7071067811865476,False,False,True,False,True,False
1,5,20,0,6,0,0.62,0.6212,0.46,0.1642,287,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,True,False,False,True,False,False
0,6,22,0,2,1,0.7,0.6515,0.65,0.1343,153,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,True,False,False,True,False,False
1,1,16,0,2,1,0.4,0.4091,0.71,0.1343,278,0.49999999999999994,0.8660254037844387,-0.8660254037844385,-0.5000000000000004,True,False,False,False,False,False
1,4,21,0,0,0,0.52,0.5,0.48,0.1343,204,0.8660254037844387,-0.4999999999999998,-0.7071067811865477,0.7071067811865474,True,False,False,True,False,False
0,7,20,0,0,0,0.76,0.697,0.55,0.194,268,-0.4999999999999997,-0.8660254037844388,-0.8660254037844386,0.5000000000000001,True,False,False,False,True,False
1,8,8,0,5,1,0.7,0.6667,0.74,0.0,690,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,False,True,False,False,True,False
0,5,15,0,1,1,0.62,0.6212,0.41,0.2239,199,0.49999999999999994,-0.8660254037844387,-0.7071067811865471,-0.7071067811865479,True,False,False,True,False,False
0,8,12,0,0,0,0.7,0.6667,0.79,0.2239,281,-0.8660254037844385,-0.5000000000000004,1.2246467991473532e-16,-1.0,False,True,False,False,True,False
1,1,10,1,1,0,0.14,0.1364,0.59,0.194,126,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387,False,True,False,False,False,False
1,1,2,0,4,1,0.2,0.2273,0.51,0.0896,4,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,True,False,False,False,False,False
1,12,1,0,6,0,0.24,0.2424,0.75,0.0896,37,-2.4492935982947064e-16,1.0,0.25881904510252074,0.9659258262890683,False,True,False,False,False,False
0,7,0,0,2,1,0.7,0.6667,0.79,0.1343,22,-0.4999999999999997,-0.8660254037844388,0.0,1.0,True,False,False,False,True,False
0,4,1,0,6,0,0.26,0.2727,0.65,0.1343,32,0.8660254037844387,-0.4999999999999998,0.25881904510252074,0.9659258262890683,True,False,False,True,False,False
0,10,4,0,1,1,0.34,0.3485,0.87,0.1045,8,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,True,False,False,False,False,True
0,1,1,0,3,1,0.16,0.1818,0.86,0.1045,6,0.49999999999999994,0.8660254037844387,0.25881904510252074,0.9659258262890683,False,True,False,False,False,False
0,12,18,0,3,1,0.36,0.3485,0.62,0.1642,390,-2.4492935982947064e-16,1.0,-1.0,-1.8369701987210297e-16,False,True,False,False,False,True
0,10,9,0,5,1,0.42,0.4242,0.58,0.1343,222,-0.8660254037844386,0.5000000000000001,0.7071067811865476,-0.7071067811865475,False,True,False,False,False,True
1,6,16,0,1,1,0.8,0.697,0.31,0.3881,414,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,True,False,False,False,True,False
1,3,12,0,5,1,0.44,0.4394,0.82,0.1343,294,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,False,True,False,False,False,False
1,4,20,0,2,1,0.6,0.6061,0.23,0.2836,402,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001,True,False,False,True,False,False
0,12,17,0,4,1,0.44,0.4394,0.67,0.1642,356,-2.4492935982947064e-16,1.0,-0.9659258262890683,-0.25881904510252063,False,True,False,False,False,False
0,3,1,0,1,1,0.2,0.1818,1.0,0.3284,2,1.0,6.123233995736766e-17,0.25881904510252074,0.9659258262890683,False,False,True,False,False,False
0,12,3,0,5,1,0.38,0.3939,0.94,0.1343,4,-2.4492935982947064e-16,1.0,0.7071067811865476,0.7071067811865476,False,False,True,False,False,False
0,11,10,0,2,1,0.42,0.4242,0.71,0.0896,129,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387,True,False,False,False,False,True
0,1,23,0,3,1,0.2,0.2576,0.47,0.0,19,0.49999999999999994,0.8660254037844387,-0.25881904510252157,0.9659258262890681,True,False,False,False,False,False
1,8,16,0,2,1,0.76,0.7273,0.66,0.2836,445,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,False,False,True,False,True,False
0,7,14,0,3,1,0.86,0.8333,0.53,0.2239,127,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,True,False,False,False,True,False
0,6,16,0,3,1,0.76,0.6667,0.27,0.1343,312,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,True,False,False,True,False,False
0,10,8,0,6,0,0.28,0.2576,0.87,0.3582,20,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,False,False,True,False,False,True
0,3,13,0,4,1,0.52,0.5,0.42,0.0896,111,1.0,6.123233995736766e-17,-0.2588190451025208,-0.9659258262890683,False,True,False,False,False,False
1,8,19,0,3,1,0.76,0.7273,0.66,0.2239,686,-0.8660254037844385,-0.5000000000000004,-0.9659258262890684,0.2588190451025203,True,False,False,False,True,False
1,7,12,0,0,0,0.92,0.8939,0.42,0.194,376,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0,True,False,False,False,True,False
1,8,2,0,5,1,0.68,0.6364,0.79,0.2239,14,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,True,False,False,False,True,False
1,11,7,0,2,1,0.3,0.303,0.81,0.1343,293,-0.5000000000000004,0.8660254037844384,0.9659258262890683,-0.25881904510252063,False,False,True,False,False,True
1,1,4,0,6,0,0.32,0.3333,0.57,0.0896,10,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,True,False,False,False,False,False
1,9,6,0,0,0,0.66,0.5909,0.89,0.0,15,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,False,True,False,False,True,False
1,11,21,0,2,1,0.24,0.2121,0.81,0.2836,185,-0.5000000000000004,0.8660254037844384,-0.7071067811865477,0.7071067811865474,True,False,False,False,False,True
0,4,11,0,6,0,0.42,0.4242,0.94,0.4478,31,0.8660254037844387,-0.4999999999999998,0.258819045102521,-0.9659258262890682,False,False,True,True,False,False
1,11,20,0,5,1,0.36,0.3485,0.66,0.1343,255,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5000000000000001,True,False,False,False,False,True
0,6,5,0,1,1,0.54,0.5152,0.64,0.3881,29,1.2246467991473532e-16,-1.0,0.9659258262890683,0.25881904510252074,True,False,False,True,False,False
0,12,3,0,6,0,0.28,0.303,0.61,0.0896,25,-2.4492935982947064e-16,1.0,0.7071067811865476,0.7071067811865476,False,True,False,False,False,True
0,1,6,0,4,1,0.22,0.2121,0.6,0.2239,35,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,True,False,False,False,False,False
1,9,21,0,6,0,0.6,0.5606,0.83,0.1642,181,-1.0,-1.8369701987210297e-16,-0.7071067811865477,0.7071067811865474,False,True,False,False,True,False
1,3,8,0,0,0,0.22,0.2273,0.69,0.1343,72,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,True,False,False,False,False,False
1,6,4,0,4,1,0.46,0.4545,0.88,0.1045,6,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,True,False,False,True,False,False
0,7,13,0,2,1,0.86,0.8333,0.53,0.1045,172,-0.4999999999999997,-0.8660254037844388,-0.2588190451025208,-0.9659258262890683,True,False,False,False,True,False
0,6,18,0,6,0,0.72,0.6818,0.62,0.1343,286,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,False,True,False,True,False,False
1,4,6,0,6,0,0.34,0.3333,0.49,0.194,28,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,True,False,False,True,False,False
1,12,20,0,2,1,0.32,0.303,0.53,0.2239,257,-2.4492935982947064e-16,1.0,-0.8660254037844386,0.5000000000000001,True,False,False,False,False,True
0,8,7,0,0,0,0.62,0.5758,0.83,0.3582,1,-0.8660254037844385,-0.5000000000000004,0.9659258262890683,-0.25881904510252063,False,False,True,False,True,False
0,7,18,0,2,1,0.8,0.7576,0.55,0.1642,496,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,True,False,False,False,True,False
1,9,19,0,0,0,0.5,0.4848,0.72,0.1343,257,-1.0,-1.8369701987210297e-16,-0.9659258262890684,0.2588190451025203,False,False,True,False,False,True
0,6,7,0,3,1,0.66,0.6212,0.74,0.1045,353,1.2246467991473532e-16,-1.0,0.9659258262890683,-0.25881904510252063,True,False,False,True,False,False
1,2,21,0,0,0,0.3,0.303,0.45,0.1343,83,0.8660254037844386,0.5000000000000001,-0.7071067811865477,0.7071067811865474,True,False,False,False,False,False
0,11,13,0,4,1,0.36,0.3333,0.81,0.3582,96,-0.5000000000000004,0.8660254037844384,-0.2588190451025208,-0.9659258262890683,False,False,True,False,False,True
0,8,6,0,1,1,0.66,0.6061,0.83,0.0896,100,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,True,False,False,False,True,False
0,1,21,0,1,1,0.16,0.197,0.59,0.0896,56,0.49999999999999994,0.8660254037844387,-0.7071067811865477,0.7071067811865474,False,False,True,False,False,False
1,7,10,0,1,1,0.8,0.7727,0.59,0.0,186,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,-0.8660254037844387,True,False,False,False,True,False
0,7,5,0,5,1,0.74,0.7121,0.79,0.1045,19,-0.4999999999999997,-0.8660254037844388,0.9659258262890683,0.25881904510252074,True,False,False,False,True,False
0,2,19,0,6,0,0.34,0.303,0.29,0.3582,59,0.8660254037844386,0.5000000000000001,-0.9659258262890684,0.2588190451025203,True,False,False,False,False,False
0,8,23,0,6,0,0.7,0.6667,0.84,0.2836,108,-0.8660254037844385,-0.5000000000000004,-0.25881904510252157,0.9659258262890681,False,False,True,False,True,False
0,5,4,0,3,1,0.54,0.5152,1.0,0.1045,3,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,True,False,False,True,False,False
1,9,13,0,4,1,0.74,0.6667,0.48,0.0,326,-1.0,-1.8369701987210297e-16,-0.2588190451025208,-0.9659258262890683,False,True,False,False,False,True
0,12,2,0,6,0,0.28,0.2727,0.56,0.2239,58,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,False,True,False,False,False,True
0,3,13,0,5,1,0.34,0.3182,0.42,0.2239,87,1.0,6.123233995736766e-17,-0.2588190451025208,-0.9659258262890683,True,False,False,False,False,False
1,8,22,0,5,1,0.72,0.697,0.74,0.2836,218,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,True,False,False,False,True,False
0,6,20,0,3,1,0.66,0.6212,0.44,0.1642,330,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,True,False,False,True,False,False
0,3,1,0,4,1,0.36,0.3485,0.71,0.2239,12,1.0,6.123233995736766e-17,0.25881904510252074,0.9659258262890683,True,False,False,False,False,False
0,5,4,0,6,0,0.4,0.4091,0.82,0.1045,5,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,True,False,False,True,False,False
1,6,13,0,3,1,0.62,0.6212,0.41,0.0896,303,1.2246467991473532e-16,-1.0,-0.2588190451025208,-0.9659258262890683,True,False,False,True,False,False
1,1,0,0,0,0,0.16,0.1364,0.8,0.2985,52,0.49999999999999994,0.8660254037844387,0.0,1.0,True,False,False,False,False,False
0,11,11,0,2,1,0.46,0.4545,0.63,0.1343,147,-0.5000000000000004,0.8660254037844384,0.258819045102521,-0.9659258262890682,True,False,False,False,False,True
1,6,6,0,3,1,0.58,0.5455,0.46,0.2836,200,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,True,False,False,False,True,False
0,12,12,0,3,1,0.44,0.4394,1.0,0.1343,33,-2.4492935982947064e-16,1.0,1.2246467991473532e-16,-1.0,False,False,True,False,False,True
0,1,3,0,0,0,0.46,0.4545,0.94,0.194,6,0.49999999999999994,0.8660254037844387,0.7071067811865476,0.7071067811865476,False,True,False,False,False,False
0,11,2,0,3,1,0.3,0.3333,0.87,0.0,2,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,True,False,False,False,False,True
1,7,15,0,5,1,0.8,0.7121,0.36,0.1045,353,-0.4999999999999997,-0.8660254037844388,-0.7071067811865471,-0.7071067811865479,False,True,False,False,True,False
0,11,17,0,2,1,0.44,0.4394,1.0,0.0896,165,-0.5000000000000004,0.8660254037844384,-0.9659258262890683,-0.25881904510252063,False,False,True,False,False,True
1,12,8,0,6,0,0.26,0.2424,0.81,0.0,44,-2.4492935982947064e-16,1.0,0.8660254037844387,-0.4999999999999998,False,True,False,False,False,False
0,12,20,0,6,0,0.26,0.2727,0.56,0.1343,24,-2.4492935982947064e-16,1.0,-0.8660254037844386,0.5000000000000001,True,False,False,False,False,False
0,4,22,0,2,1,0.6,0.5606,0.83,0.194,148,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384,False,True,False,True,False,False
1,1,0,0,0,0,0.3,0.2879,0.33,0.2239,96,0.49999999999999994,0.8660254037844387,0.0,1.0,True,False,False,False,False,False
1,1,20,0,0,0,0.16,0.1818,0.37,0.1045,95,0.49999999999999994,0.8660254037844387,-0.8660254037844386,0.5000000000000001,True,False,False,False,False,False
1,1,4,1,1,0,0.28,0.2576,0.45,0.3284,4,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,True,False,False,False,False,False
0,6,1,0,4,1,0.58,0.5455,0.6,0.0,17,1.2246467991473532e-16,-1.0,0.25881904510252074,0.9659258262890683,True,False,False,True,False,False
0,2,18,0,6,0,0.28,0.2424,0.93,0.4478,83,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,False,True,False,False,False,False
1,11,8,0,2,1,0.32,0.303,0.87,0.2537,211,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998,False,False,True,False,False,True
0,2,2,0,6,0,0.14,0.2121,0.8,0.0,15,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,True,False,False,False,False,False
0,3,20,0,2,1,0.32,0.3333,0.39,0.0896,76,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,True,False,False,False,False,False
1,8,17,0,2,1,0.74,0.6667,0.51,0.2836,878,-0.8660254037844385,-0.5000000000000004,-0.9659258262890683,-0.25881904510252063,True,False,False,False,True,False
0,5,14,0,3,1,0.58,0.5455,0.78,0.2836,138,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388,False,True,False,True,False,False
0,12,0,0,1,1,0.2,0.2273,0.69,0.0896,20,-2.4492935982947064e-16,1.0,0.0,1.0,True,False,False,False,False,True
1,4,23,0,3,1,0.52,0.5,0.23,0.4179,131,0.8660254037844387,-0.4999999999999998,-0.25881904510252157,0.9659258262890681,True,False,False,True,False,False
0,11,22,0,2,1,0.36,0.3788,0.81,0.0,96,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,True,False,False,False,False,True
1,3,23,0,5,1,0.44,0.4394,0.94,0.0,126,1.0,6.123233995736766e-17,-0.25881904510252157,0.9659258262890681,False,True,False,False,False,False
0,4,11,0,5,1,0.34,0.3333,0.66,0.194,106,0.8660254037844387,-0.4999999999999998,0.258819045102521,-0.9659258262890682,False,False,True,True,False,False
1,11,21,1,4,0,0.34,0.3485,0.61,0.0896,46,-0.5000000000000004,0.8660254037844384,-0.7071067811865477,0.7071067811865474,True,False,False,False,False,True
0,1,0,0,2,1,0.14,0.1667,0.59,0.1045,12,0.49999999999999994,0.8660254037844387,0.0,1.0,True,False,False,False,False,False
1,11,8,1,1,0,0.42,0.4242,0.82,0.1642,540,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998,True,False,False,False,False,True
1,2,21,0,2,1,0.34,0.3333,0.61,0.1642,154,0.8660254037844386,0.5000000000000001,-0.7071067811865477,0.7071067811865474,True,False,False,False,False,False
1,7,17,0,1,1,0.76,0.697,0.55,0.3284,827,-0.4999999999999997,-0.8660254037844388,-0.9659258262890683,-0.25881904510252063,True,False,False,False,True,False
0,1,13,0,1,1,0.2,0.1818,0.4,0.2836,54,0.49999999999999994,0.8660254037844387,-0.2588190451025208,-0.9659258262890683,False,True,False,False,False,False
1,9,11,0,6,0,0.76,0.7121,0.62,0.4478,578,-1.0,-1.8369701987210297e-16,0.258819045102521,-0.9659258262890682,True,False,False,False,True,False
1,6,17,0,1,1,0.8,0.6818,0.24,0.4627,833,1.2246467991473532e-16,-1.0,-0.9659258262890683,-0.25881904510252063,True,False,False,False,True,False
0,4,20,0,5,1,0.32,0.3182,0.53,0.194,77,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001,True,False,False,True,False,False
1,3,18,0,3,1,0.6,0.6061,0.6,0.2239,641,1.0,6.123233995736766e-17,-1.0,-1.8369701987210297e-16,True,False,False,True,False,False
1,8,14,0,2,1,0.82,0.7576,0.46,0.0,261,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,False,True,False,False,True,False
0,1,4,0,4,1,0.14,0.1212,0.5,0.2537,4,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,True,False,False,False,False,False
1,12,10,0,5,1,0.32,0.2879,0.42,0.4627,154,-2.4492935982947064e-16,1.0,0.49999999999999994,-0.8660254037844387,True,False,False,False,False,False
1,10,13,0,6,0,0.6,0.6212,0.43,0.2537,760,-0.8660254037844386,0.5000000000000001,-0.2588190451025208,-0.9659258262890683,True,False,False,False,False,True
0,5,12,0,6,0,0.6,0.6212,0.4,0.194,373,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,True,False,False,True,False,False
1,5,2,0,3,1,0.6,0.5606,0.83,0.1642,12,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,False,True,False,True,False,False
0,9,8,0,4,1,0.6,0.5606,0.83,0.0,431,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998,True,False,False,False,False,True
0,12,23,0,5,1,0.3,0.303,0.49,0.1343,75,-2.4492935982947064e-16,1.0,-0.25881904510252157,0.9659258262890681,False,True,False,False,False,True
0,11,1,0,6,0,0.26,0.2273,0.52,0.2985,35,-0.5000000000000004,0.8660254037844384,0.25881904510252074,0.9659258262890683,True,False,False,False,False,True
1,6,16,0,5,1,0.96,0.9091,0.36,0.0,351,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,True,False,False,False,True,False
1,2,12,0,2,1,0.3,0.2727,0.56,0.3881,163,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,False,True,False,False,False,False
1,3,21,0,6,0,0.3,0.2879,0.39,0.2239,110,1.0,6.123233995736766e-17,-0.7071067811865477,0.7071067811865474,True,False,False,False,False,False
1,8,21,0,6,0,0.66,0.5909,0.89,0.1642,128,-0.8660254037844385,-0.5000000000000004,-0.7071067811865477,0.7071067811865474,False,True,False,False,True,False
1,9,22,0,2,1,0.58,0.5455,0.83,0.4627,151,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,False,False,True,False,True,False
1,7,9,0,5,1,0.82,0.7727,0.49,0.2836,363,-0.4999999999999997,-0.8660254037844388,0.7071067811865476,-0.7071067811865475,True,False,False,False,True,False
0,4,3,0,1,1,0.42,0.4242,0.62,0.1045,7,0.8660254037844387,-0.4999999999999998,0.7071067811865476,0.7071067811865476,True,False,False,True,False,False
0,5,8,0,2,1,0.56,0.5303,0.83,0.2836,459,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,False,True,False,True,False,False
0,12,1,0,4,1,0.32,0.3182,0.7,0.1642,20,-2.4492935982947064e-16,1.0,0.25881904510252074,0.9659258262890683,False,True,False,False,False,True
0,6,4,0,0,0,0.62,0.5606,0.88,0.1642,14,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,True,False,False,True,False,False
1,12,2,0,5,1,0.26,0.2727,0.7,0.1343,11,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,False,True,False,False,False,True
0,2,6,0,4,1,0.3,0.303,0.7,0.1343,47,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,True,False,False,False,False,False
0,10,7,1,1,0,0.46,0.4545,0.88,0.0,114,-0.8660254037844386,0.5000000000000001,0.9659258262890683,-0.25881904510252063,True,False,False,False,False,True
0,2,0,0,5,1,0.1,0.1364,0.49,0.1045,14,0.8660254037844386,0.5000000000000001,0.0,1.0,True,False,False,False,False,False
0,8,11,0,5,1,0.72,0.6818,0.66,0.0896,165,-0.8660254037844385,-0.5000000000000004,0.258819045102521,-0.9659258262890682,False,True,False,False,True,False
1,8,4,0,1,1,0.72,0.697,0.74,0.1343,11,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001,False,True,False,False,True,False
1,5,15,0,2,1,0.62,0.5909,0.73,0.2537,134,0.49999999999999994,-0.8660254037844387,-0.7071067811865471,-0.7071067811865479,False,False,True,True,False,False
0,5,18,0,0,0,0.66,0.6212,0.61,0.2239,358,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16,True,False,False,True,False,False
0,9,11,0,1,1,0.58,0.5455,0.64,0.1642,139,-1.0,-1.8369701987210297e-16,0.258819045102521,-0.9659258262890682,False,True,False,False,True,False
1,3,9,0,3,1,0.5,0.4848,0.88,0.1642,293,1.0,6.123233995736766e-17,0.7071067811865476,-0.7071067811865475,False,True,False,True,False,False
1,2,8,0,1,1,0.24,0.2424,0.6,0.0,528,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,True,False,False,False,False,False
1,5,19,0,3,1,0.62,0.5758,0.83,0.1642,376,0.49999999999999994,-0.8660254037844387,-0.9659258262890684,0.2588190451025203,False,True,False,True,False,False
1,7,7,0,1,1,0.72,0.6818,0.7,0.0896,483,-0.4999999999999997,-0.8660254037844388,0.9659258262890683,-0.25881904510252063,True,False,False,False,True,False
0,2,12,0,5,1,0.5,0.4848,0.59,0.194,185,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,True,False,False,False,False,False
1,3,9,0,5,1,0.42,0.4242,0.82,0.0,312,1.0,6.123233995736766e-17,0.7071067811865476,-0.7071067811865475,False,True,False,False,False,False
0,9,5,0,5,1,0.62,0.5455,0.94,0.1343,14,-1.0,-1.8369701987210297e-16,0.9659258262890683,0.25881904510252074,False,True,False,False,True,False
1,6,8,0,6,0,0.54,0.5152,0.64,0.1642,210,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,True,False,False,True,False,False
1,1,2,0,5,1,0.4,0.4091,0.76,0.3582,14,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,True,False,False,False,False,False
0,4,3,0,2,1,0.48,0.4697,0.63,0.2239,3,0.8660254037844387,-0.4999999999999998,0.7071067811865476,0.7071067811865476,True,False,False,True,False,False
0,1,20,0,4,1,0.16,0.1515,0.47,0.2239,64,0.49999999999999994,0.8660254037844387,-0.8660254037844386,0.5000000000000001,True,False,False,False,False,False
0,6,20,0,1,1,0.68,0.6364,0.61,0.1343,336,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,True,False,False,True,False,False
0,4,0,0,6,0,0.3,0.3333,0.61,0.0,32,0.8660254037844387,-0.4999999999999998,0.0,1.0,False,True,False,True,False,False
0,1,14,0,2,1,0.2,0.2273,0.59,0.0896,63,0.49999999999999994,0.8660254037844387,-0.4999999999999997,-0.8660254037844388,False,True,False,False,False,False
0,4,20,0,6,0,0.44,0.4394,0.94,0.2239,53,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001,False,False,True,True,False,False
1,3,13,0,5,1,0.7,0.6515,0.48,0.0,428,1.0,6.123233995736766e-17,-0.2588190451025208,-0.9659258262890683,False,True,False,True,False,False
1,10,4,0,6,0,0.3,0.303,0.65,0.1642,11,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,True,False,False,False,False,True
1,6,23,0,3,1,0.52,0.5,0.77,0.0,123,1.2246467991473532e-16,-1.0,-0.25881904510252157,0.9659258262890681,True,False,False,True,False,False
0,1,4,0,4,1,0.16,0.197,0.64,0.0896,1,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,False,True,False,False,False,False
0,4,21,0,4,1,0.42,0.4242,0.47,0.194,184,0.8660254037844387,-0.4999999999999998,-0.7071067811865477,0.7071067811865474,True,False,False,True,False,False
1,12,5,0,3,1,0.22,0.2121,0.69,0.2836,11,-2.4492935982947064e-16,1.0,0.9659258262890683,0.25881904510252074,False,True,False,False,False,False
0,10,16,0,6,0,0.5,0.4848,0.45,0.194,359,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,True,False,False,False,False,True
0,10,13,0,4,1,0.5,0.4848,0.88,0.1642,74,-0.8660254037844386,0.5000000000000001,-0.2588190451025208,-0.9659258262890683,False,True,False,False,False,True
0,10,19,0,6,0,0.5,0.4848,0.51,0.1343,238,-0.8660254037844386,0.5000000000000001,-0.9659258262890684,0.2588190451025203,True,False,False,False,False,True
